match_id,match,selection,pfail_model,pfail_market,pfail_dc,haircut_base,haircut_early,haircut_total,risk_failure_component,risk_haircut_component,prudent_gate_surcharge,draw_watch_surcharge,gate_fail_surcharge,away_favorite_surcharge,fragility_status,fragility_level_surcharge,risk_score_before_cap,risk_score_final,risk_level,market_direction,protected_strength,draw_gate,p0_final,verdict,pdraw_model_raw,pdraw_model_after_haircut,pdraw_market,pdraw_adjusted
8572090,Concarneau vs Caen,X2,0.3707557859,0.4105731966,0.4105731966,0.025,0.02,0.045,73.90317538,9,0,0,60,0,N/A,0,143,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8572090,Concarneau vs Caen,12,0.2823014926,0.2804530758,0.2823014926,0.025,0.02,0.045,56.46029852,5.4,0,60,0,0,N/A,0,122,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2823014926,0.3273014926,0.2804530758,0.3273014926
8572102,Versailles vs Quevilly Rouen,1X,0.319088659,0.2130177515,0.319088659,0.025,0.02,0.045,57.43595861,9,0,0,0,0,N/A,0,66,66,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8572102,Versailles vs Quevilly Rouen,X2,0.4040940566,0.5325443787,0.5325443787,0.025,0.02,0.045,95.85798817,9,0,0,60,0,N/A,0,165,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8572102,Versailles vs Quevilly Rouen,12,0.2768172844,0.2544378698,0.2768172844,0.025,0.02,0.045,55.36345688,5.4,0,60,0,0,N/A,0,121,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2768172844,0.3218172844,0.2544378698,0.3218172844
8572137,Rouen vs Aubagne,1X,0.309012266,0.1885892798,0.309012266,0.025,0.02,0.045,55.62220788,9,0,0,0,0,N/A,0,65,65,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8572137,Rouen vs Aubagne,X2,0.4172293319,0.5718513647,0.5718513647,0.025,0.02,0.045,102.9332456,9,0,0,60,0,N/A,0,172,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8572137,Rouen vs Aubagne,12,0.2737584021,0.2395593555,0.2737584021,0.025,0.02,0.045,54.75168043,5.4,0,60,0,0,N/A,0,120,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2737584021,0.3187584021,0.2395593555,0.3187584021
8572185,La Roche VF vs Valenciennes,1X,0.341830002,0.3113729262,0.341830002,0.025,0.02,0.045,61.52940036,9,10,0,0,0,N/A,0,81,81,5,PRUDENT,PASS,N/A,PRUDENT,WATCH,,,,
8572185,La Roche VF vs Valenciennes,X2,0.3742629445,0.4039432556,0.4039432556,0.025,0.02,0.045,72.70978601,9,0,0,60,0,N/A,0,142,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8572185,La Roche VF vs Valenciennes,12,0.2839070535,0.2846838182,0.2846838182,0.025,0.02,0.045,56.93676365,5.4,0,60,0,0,N/A,0,122,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2839070535,0.3289070535,0.2846838182,0.3289070535
8572208,Paris 13 Atletico vs Bourg-en-Bresse,1X,0.3282658138,0.2605277818,0.3282658138,0.025,0.02,0.045,59.08784648,9,0,0,0,0,N/A,0,68,68,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8572208,Paris 13 Atletico vs Bourg-en-Bresse,X2,0.383031965,0.4405059112,0.4405059112,0.025,0.02,0.045,79.29106402,9,0,0,60,0,N/A,0,148,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8572208,Paris 13 Atletico vs Bourg-en-Bresse,12,0.2887022212,0.298966307,0.298966307,0.025,0.02,0.045,59.79326139,5.4,0,60,0,0,N/A,0,125,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2887022212,0.3337022212,0.298966307,0.3337022212
8572220,Le Puy F.43 Auvergne vs Villefranche,1X,,,,0.025,0.02,0.045,,9,0,0,0,0,N/A,0,,,5,INPUT,INPUT,N/A,INPUT,NO BET,,,,
8572220,Le Puy F.43 Auvergne vs Villefranche,X2,,,,0.025,0.02,0.045,,9,0,0,0,0,N/A,0,,,5,INPUT,INPUT,N/A,INPUT,NO BET,,,,
8572220,Le Puy F.43 Auvergne vs Villefranche,12,,,,0.025,0.02,0.045,,5.4,0,0,0,0,N/A,0,,,5,N/A,N/A,INPUT,INPUT,NO BET,,,,
8420259,Brommapojkarna vs IFK Göteborg,1X,0.3700707978,0.4032345013,0.4032345013,0.025,0,0.025,72.58221024,5,0,0,60,0,N/A,0,138,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8420259,Brommapojkarna vs IFK Göteborg,X2,0.3918046363,0.3299191375,0.3918046363,0.025,0,0.025,70.52483454,5,10,0,0,0,N/A,0,86,86,5,PRUDENT,PASS,N/A,PRUDENT,WATCH,,,,
8420259,Brommapojkarna vs IFK Göteborg,12,0.2381245658,0.2668463612,0.2668463612,0.025,0,0.025,53.36927224,3,0,60,0,0,N/A,0,116,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2381245658,0.2631245658,0.2668463612,0.2668463612
8420360,Västerås SK vs Malmö FF,1X,0.3970076069,0.4318372483,0.4318372483,0.025,0,0.025,77.7307047,5,0,0,60,0,N/A,0,143,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8420360,Västerås SK vs Malmö FF,X2,0.3528722266,0.3127097315,0.3528722266,0.025,0,0.025,63.51700079,5,10,0,0,0,N/A,0,79,79,4,PRUDENT,PASS,N/A,PRUDENT,RIDICAT,,,,
8420360,Västerås SK vs Malmö FF,12,0.2501201665,0.2554530201,0.2554530201,0.025,0,0.025,51.09060403,3,0,60,0,0,N/A,0,114,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2501201665,0.2751201665,0.2554530201,0.2751201665
8545044,Udinese vs Cagliari,1X,0.3554953538,0.2832981961,0.3554953538,0.025,0.02,0.045,63.98916368,9,0,0,0,0,N/A,0,73,73,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8545044,Udinese vs Cagliari,X2,0.3872691219,0.4255824919,0.4255824919,0.025,0.02,0.045,76.60484855,9,0,0,60,0,N/A,0,146,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8545044,Udinese vs Cagliari,12,0.2572355243,0.291119312,0.291119312,0.025,0.02,0.045,58.22386239,5.4,0,60,0,0,N/A,0,124,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2572355243,0.3022355243,0.291119312,0.3022355243
8545204,Bologna vs Torino,1X,0.3386828352,0.2341530252,0.3386828352,0.025,0.02,0.045,60.96291033,9,0,0,0,0,N/A,0,70,70,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8545204,Bologna vs Torino,X2,0.4078730121,0.4903728276,0.4903728276,0.025,0.02,0.045,88.26710896,9,0,0,60,0,N/A,0,157,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8545204,Bologna vs Torino,12,0.2534441527,0.2754741473,0.2754741473,0.025,0.02,0.045,55.09482945,5.4,0,60,0,0,N/A,0,120,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2534441527,0.2984441527,0.2754741473,0.2984441527
8560479,Pardubice vs Bohemians 1905,1X,0.3204982494,0.2483832335,0.3204982494,0.025,0.02,0.045,57.68968489,9,0,0,0,0,N/A,0,67,67,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8560479,Pardubice vs Bohemians 1905,X2,0.4298438056,0.4886227545,0.4886227545,0.025,0.02,0.045,87.95209581,9,0,0,60,0,N/A,0,157,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8560479,Pardubice vs Bohemians 1905,12,0.249657945,0.262994012,0.262994012,0.025,0.02,0.045,52.5988024,5.4,0,60,0,0,N/A,0,118,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.249657945,0.294657945,0.262994012,0.294657945
8560583,Mladá Boleslav vs Zbrojovka Brno,1X,0.3333013192,0.3114503817,0.3333013192,0.025,0.02,0.045,59.99423746,9,10,0,0,0,N/A,0,79,79,4,PRUDENT,PASS,N/A,PRUDENT,RIDICAT,,,,
8560583,Mladá Boleslav vs Zbrojovka Brno,X2,0.4173109194,0.425648855,0.425648855,0.025,0.02,0.045,76.61679389,9,0,0,60,0,N/A,0,146,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8560583,Mladá Boleslav vs Zbrojovka Brno,12,0.2493877614,0.2629007634,0.2629007634,0.025,0.02,0.045,52.58015267,5.4,0,60,0,0,N/A,0,118,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2493877614,0.2943877614,0.2629007634,0.2943877614
8578088,Líšeň vs Slovan Liberec,1X,,,,0.025,0.02,0.045,,9,0,0,0,0,N/A,0,,,5,INPUT,INPUT,N/A,INPUT,NO BET,,,,
8578088,Líšeň vs Slovan Liberec,X2,,,,0.025,0.02,0.045,,9,0,0,0,0,N/A,0,,,5,INPUT,INPUT,N/A,INPUT,NO BET,,,,
8578088,Líšeň vs Slovan Liberec,12,,,,0.025,0.02,0.045,,5.4,0,0,0,0,N/A,0,,,5,N/A,N/A,INPUT,INPUT,NO BET,,,,
8614421,Palermo vs Calcio Padova,1X,0.3052577158,0.1787709497,0.3052577158,0.025,0.02,0.045,54.94638885,9,0,0,0,0,N/A,0,64,64,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8614421,Palermo vs Calcio Padova,X2,0.4371064378,0.5865921788,0.5865921788,0.025,0.02,0.045,105.5865922,9,0,0,60,0,N/A,0,175,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8614421,Palermo vs Calcio Padova,12,0.2576358464,0.2346368715,0.2576358464,0.025,0.02,0.045,51.52716928,5.4,0,60,0,0,N/A,0,117,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2576358464,0.3026358464,0.2346368715,0.3026358464
8614483,Cremonese vs Virtus Entella,1X,0.331412656,0.2512241775,0.331412656,0.025,0.02,0.045,59.65427809,9,0,0,0,0,N/A,0,69,69,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8614483,Cremonese vs Virtus Entella,X2,0.3991862547,0.4671002295,0.4671002295,0.025,0.02,0.045,84.07804132,9,0,0,60,0,N/A,0,153,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8614483,Cremonese vs Virtus Entella,12,0.2694010893,0.281675593,0.281675593,0.025,0.02,0.045,56.33511859,5.4,0,60,0,0,N/A,0,122,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2694010893,0.3144010893,0.281675593,0.3144010893
8614489,Carrarese vs Benevento,1X,0.3628830298,0.3890139577,0.3890139577,0.025,0.02,0.045,70.02251238,9,0,0,60,0,N/A,0,139,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8614489,Carrarese vs Benevento,X2,0.3668116589,0.3313822602,0.3668116589,0.025,0.02,0.045,66.02609861,9,10,0,0,0,N/A,0,85,85,5,PRUDENT,PASS,N/A,PRUDENT,WATCH,,,,
8614489,Carrarese vs Benevento,12,0.2703053113,0.2796037821,0.2796037821,0.025,0.02,0.045,55.92075642,5.4,0,60,0,0,N/A,0,121,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2703053113,0.3153053113,0.2796037821,0.3153053113
8546364,Septemvri Sofia vs Botev Plovdiv,1X,0.3751369642,0.527831094,0.527831094,0.025,0.02,0.045,95.00959693,9,0,0,60,0,N/A,0,164,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8546364,Septemvri Sofia vs Botev Plovdiv,X2,0.3703574537,0.2248423362,0.3703574537,0.025,0.02,0.045,66.66434167,9,0,0,0,0,N/A,0,76,76,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8546364,Septemvri Sofia vs Botev Plovdiv,12,0.2545055821,0.2473265698,0.2545055821,0.025,0.02,0.045,50.90111643,5.4,0,60,0,0,N/A,0,116,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2545055821,0.2995055821,0.2473265698,0.2995055821
8571624,Voitsberg vs Austria Salzburg,1X,0.316840422,0.2921348315,0.316840422,0.025,0.02,0.045,57.03127595,9,0,0,0,0,N/A,0,66,66,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8571624,Voitsberg vs Austria Salzburg,X2,0.4410493916,0.4382022472,0.4410493916,0.025,0.02,0.045,79.38889049,9,0,0,60,0,N/A,0,148,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8571624,Voitsberg vs Austria Salzburg,12,0.2421101864,0.2696629213,0.2696629213,0.025,0.02,0.045,53.93258427,5.4,0,60,0,0,N/A,0,119,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2421101864,0.2871101864,0.2696629213,0.2871101864
8571853,Sturm Graz II vs Wacker Innsbruck,1X,0.3536663448,0.4574257426,0.4574257426,0.025,0.02,0.045,82.33663366,9,0,0,60,0,N/A,0,151,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8571853,Sturm Graz II vs Wacker Innsbruck,X2,0.4135149405,0.304950495,0.4135149405,0.025,0.02,0.045,74.43268929,9,10,0,0,0,N/A,0,93,93,5,PRUDENT,PASS,N/A,PRUDENT,WATCH,,,,
8571853,Sturm Graz II vs Wacker Innsbruck,12,0.2328187147,0.2376237624,0.2376237624,0.025,0.02,0.045,47.52475248,5.4,0,60,0,0,N/A,0,113,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2328187147,0.2778187147,0.2376237624,0.2778187147
8572293,Eintracht Frankfurt vs Freiburg,1X,0.3325710847,0.3455528846,0.3455528846,0.025,0.02,0.045,62.19951923,9,10,0,0,0,N/A,0,81,81,5,PRUDENT,PASS,N/A,PRUDENT,WATCH,,,,
8572293,Eintracht Frankfurt vs Freiburg,X2,0.4539623491,0.4056490385,0.4539623491,0.025,0.02,0.045,81.71322283,9,0,0,60,0,N/A,0,151,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8572293,Eintracht Frankfurt vs Freiburg,12,0.2134665662,0.2487980769,0.2487980769,0.025,0.02,0.045,49.75961538,5.4,0,35,0,0,N/A,0,90,90,5,N/A,N/A,WATCH,WATCH,WATCH,0.2134665662,0.2584665662,0.2487980769,0.2584665662
8572463,Borussia M'gladbach vs Mainz 05,1X,0.3550519348,0.4205534217,0.4205534217,0.025,0.02,0.045,75.6996159,9,0,0,60,0,N/A,0,145,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8572463,Borussia M'gladbach vs Mainz 05,X2,0.4302721434,0.3248412636,0.4302721434,0.025,0.02,0.045,77.44898581,9,10,0,0,0,N/A,0,96,96,5,PRUDENT,PASS,N/A,PRUDENT,WATCH,,,,
8572463,Borussia M'gladbach vs Mainz 05,12,0.2146759218,0.2546053147,0.2546053147,0.025,0.02,0.045,50.92106295,5.4,0,35,0,0,N/A,0,91,91,5,N/A,N/A,WATCH,WATCH,WATCH,0.2146759218,0.2596759218,0.2546053147,0.2596759218
8572520,Werder Bremen vs Augsburg,1X,0.3277753227,0.3360463296,0.3360463296,0.025,0.02,0.045,60.48833933,9,10,0,0,0,N/A,0,79,79,4,PRUDENT,PASS,N/A,PRUDENT,RIDICAT,,,,
8572520,Werder Bremen vs Augsburg,X2,0.4596914202,0.4163405854,0.4596914202,0.025,0.02,0.045,82.74445564,9,0,0,60,0,N/A,0,152,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8572520,Werder Bremen vs Augsburg,12,0.2125332571,0.247613085,0.247613085,0.025,0.02,0.045,49.522617,5.4,0,35,0,0,N/A,0,90,90,5,N/A,N/A,WATCH,WATCH,WATCH,0.2125332571,0.2575332571,0.247613085,0.2575332571
8572526,Hamburger SV vs Köln,1X,0.3411857884,0.3823112156,0.3823112156,0.025,0.02,0.045,68.81601881,9,10,0,60,0,N/A,0,148,100,5,FAIL,PRUDENT,N/A,FAIL,NO BET,,,,
8572526,Hamburger SV vs Köln,X2,0.442923346,0.3575047627,0.442923346,0.025,0.02,0.045,79.72620229,9,0,0,60,0,N/A,0,149,100,5,FAIL,PASS,N/A,FAIL,NO BET,,,,
8572526,Hamburger SV vs Köln,12,0.2158908655,0.2601840217,0.2601840217,0.025,0.02,0.045,52.03680435,5.4,0,60,0,0,N/A,0,117,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2158908655,0.2608908655,0.2601840217,0.2608908655
8411810,Kristiansund vs Rosenborg,1X,0.4347655574,0.6157275249,0.6157275249,0.025,0,0.025,110.8309545,5,0,0,60,0,N/A,0,176,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8411810,Kristiansund vs Rosenborg,X2,0.3311155527,0.1772374558,0.3311155527,0.025,0,0.025,59.60079948,5,0,0,0,0,N/A,0,65,65,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8411810,Kristiansund vs Rosenborg,12,0.2341188899,0.2070350193,0.2341188899,0.025,0,0.025,46.82377797,3,0,35,0,0,N/A,0,85,85,5,N/A,N/A,WATCH,WATCH,WATCH,0.2341188899,0.2591188899,0.2070350193,0.2591188899
8557803,Brighton & Hove Albion vs Arsenal,1X,0.4037358108,0.5435646397,0.5435646397,0.025,0.02,0.045,97.84163514,9,0,0,60,0,N/A,0,167,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8557803,Brighton & Hove Albion vs Arsenal,X2,0.3466384274,0.2089704059,0.3466384274,0.025,0.02,0.045,62.39491694,9,0,0,0,0,N/A,0,71,71,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8557803,Brighton & Hove Albion vs Arsenal,12,0.2496257618,0.2474649544,0.2496257618,0.025,0.02,0.045,49.92515236,5.4,0,60,0,0,N/A,0,115,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2496257618,0.2946257618,0.2474649544,0.2946257618
8557841,Everton vs Ipswich Town,1X,0.3192125782,0.215305834,0.3192125782,0.025,0.02,0.045,57.45826408,9,0,0,0,0,N/A,0,66,66,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8557841,Everton vs Ipswich Town,X2,0.4319531987,0.5327281494,0.5327281494,0.025,0.02,0.045,95.89106689,9,0,0,60,0,N/A,0,165,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8557841,Everton vs Ipswich Town,12,0.2488342231,0.2519660166,0.2519660166,0.025,0.02,0.045,50.39320332,5.4,0,60,0,0,N/A,0,116,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2488342231,0.2938342231,0.2519660166,0.2938342231
8557996,Newcastle United vs Hull City,1X,0.3200770293,0.1881298992,0.3200770293,0.025,0.02,0.045,57.61386527,9,0,0,0,0,N/A,0,67,67,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8557996,Newcastle United vs Hull City,X2,0.4366755018,0.5879059351,0.5879059351,0.025,0.02,0.045,105.8230683,9,0,0,60,0,N/A,0,175,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8557996,Newcastle United vs Hull City,12,0.243247469,0.2239641657,0.243247469,0.025,0.02,0.045,48.64949379,5.4,0,60,0,0,N/A,0,114,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.243247469,0.288247469,0.2239641657,0.288247469
8558393,St. Mirren vs Dundee United,1X,0.3705885387,0.3430582901,0.3705885387,0.025,0.02,0.045,66.70593697,9,10,0,0,0,N/A,0,86,86,5,PRUDENT,PASS,N/A,PRUDENT,WATCH,,,,
8558393,St. Mirren vs Dundee United,X2,0.372062236,0.4071952747,0.4071952747,0.025,0.02,0.045,73.29514945,9,0,0,60,0,N/A,0,142,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8558393,St. Mirren vs Dundee United,12,0.2573492252,0.2497464352,0.2573492252,0.025,0.02,0.045,51.46984505,5.4,0,60,0,0,N/A,0,117,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2573492252,0.3023492252,0.2497464352,0.3023492252
8558396,Dundee vs Motherwell,1X,0.3931690203,0.4210526316,0.4210526316,0.025,0.02,0.045,75.78947368,9,0,0,60,0,N/A,0,145,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8558396,Dundee vs Motherwell,X2,0.3452866527,0.3157894737,0.3452866527,0.025,0.02,0.045,62.15159749,9,10,0,0,0,N/A,0,81,81,5,PRUDENT,PASS,N/A,PRUDENT,WATCH,,,,
8558396,Dundee vs Motherwell,12,0.261544327,0.2631578947,0.2631578947,0.025,0.02,0.045,52.63157895,5.4,0,60,0,0,N/A,0,118,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.261544327,0.306544327,0.2631578947,0.306544327
8558399,Hibernian vs Aberdeen,1X,0.3401079927,0.2167717808,0.3401079927,0.025,0.02,0.045,61.21943868,9,0,0,0,0,N/A,0,70,70,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8558399,Hibernian vs Aberdeen,X2,0.4038753866,0.54255596,0.54255596,0.025,0.02,0.045,97.6600728,9,0,0,60,0,N/A,0,167,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8558399,Hibernian vs Aberdeen,12,0.2560166207,0.2406722592,0.2560166207,0.025,0.02,0.045,51.20332414,5.4,0,60,0,0,N/A,0,117,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2560166207,0.3010166207,0.2406722592,0.3010166207
8558485,St. Johnstone vs Falkirk,1X,0.3546911252,0.2804044008,0.3546911252,0.025,0.02,0.045,63.84440254,9,0,0,0,0,N/A,0,73,73,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8558485,St. Johnstone vs Falkirk,X2,0.3814899865,0.451382694,0.451382694,0.025,0.02,0.045,81.24888492,9,0,0,60,0,N/A,0,150,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8558485,St. Johnstone vs Falkirk,12,0.2638188883,0.2682129051,0.2682129051,0.025,0.02,0.045,53.64258103,5.4,0,60,0,0,N/A,0,119,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2638188883,0.3088188883,0.2682129051,0.3088188883
8562315,OH Leuven vs RAAL La Louvière,1X,,,,0.025,0.02,0.045,,9,0,0,0,0,N/A,0,,,5,INPUT,INPUT,N/A,INPUT,NO BET,,,,
8562315,OH Leuven vs RAAL La Louvière,X2,,,,0.025,0.02,0.045,,9,0,0,0,0,N/A,0,,,5,INPUT,INPUT,N/A,INPUT,NO BET,,,,
8562315,OH Leuven vs RAAL La Louvière,12,,,,0.025,0.02,0.045,,5.4,0,0,0,0,N/A,0,,,5,N/A,N/A,INPUT,INPUT,NO BET,,,,
8566220,Queens Park Rangers vs Preston North End,1X,0.2895633355,0.2115884421,0.2895633355,0.025,0.02,0.045,52.1214004,9,0,0,0,0,N/A,0,61,61,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8566220,Queens Park Rangers vs Preston North End,X2,0.4651080747,0.5503745605,0.5503745605,0.025,0.02,0.045,99.06742088,9,0,0,60,0,N/A,0,168,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8566220,Queens Park Rangers vs Preston North End,12,0.2453285898,0.2380369974,0.2453285898,0.025,0.02,0.045,49.06571795,5.4,0,60,0,0,N/A,0,114,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2453285898,0.2903285898,0.2380369974,0.2903285898
8566378,Birmingham City vs Middlesbrough,1X,0.3424876127,0.4064516129,0.4064516129,0.025,0.02,0.045,73.16129032,9,0,0,60,0,N/A,0,142,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8566378,Birmingham City vs Middlesbrough,X2,0.4070537941,0.3338709677,0.4070537941,0.025,0.02,0.045,73.26968294,9,10,0,0,0,N/A,0,92,92,5,PRUDENT,PASS,N/A,PRUDENT,WATCH,,,,
8566378,Birmingham City vs Middlesbrough,12,0.2504585932,0.2596774194,0.2596774194,0.025,0.02,0.045,51.93548387,5.4,0,60,0,0,N/A,0,117,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2504585932,0.2954585932,0.2596774194,0.2954585932
8566442,Lincoln City vs Swansea City,1X,0.3386042698,0.3852691218,0.3852691218,0.025,0.02,0.045,69.34844193,9,10,0,60,0,N/A,0,148,100,5,FAIL,PRUDENT,N/A,FAIL,NO BET,,,,
8566442,Lincoln City vs Swansea City,X2,0.405939371,0.3371104816,0.405939371,0.025,0.02,0.045,73.06908677,9,10,0,0,0,N/A,0,92,92,5,PRUDENT,PASS,N/A,PRUDENT,WATCH,,,,
8566442,Lincoln City vs Swansea City,12,0.2554563593,0.2776203966,0.2776203966,0.025,0.02,0.045,55.52407932,5.4,0,60,0,0,N/A,0,121,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2554563593,0.3004563593,0.2776203966,0.3004563593
8566656,Wrexham vs Southampton,1X,0.3477574674,0.4265402844,0.4265402844,0.025,0.02,0.045,76.77725118,9,0,0,60,0,N/A,0,146,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8566656,Wrexham vs Southampton,X2,0.4014366624,0.3127962085,0.4014366624,0.025,0.02,0.045,72.25859923,9,10,0,0,0,N/A,0,91,91,5,PRUDENT,PASS,N/A,PRUDENT,WATCH,,,,
8566656,Wrexham vs Southampton,12,0.2508058702,0.2606635071,0.2606635071,0.025,0.02,0.045,52.13270142,5.4,0,60,0,0,N/A,0,118,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2508058702,0.2958058702,0.2606635071,0.2958058702
8566661,Burnley vs Derby County,1X,0.2958692515,0.2276245287,0.2958692515,0.025,0.02,0.045,53.25646526,9,0,0,0,0,N/A,0,62,62,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8566661,Burnley vs Derby County,X2,0.4541783409,0.5139908712,0.5139908712,0.025,0.02,0.045,92.51835682,9,0,0,60,0,N/A,0,162,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8566661,Burnley vs Derby County,12,0.2499524076,0.2583846001,0.2583846001,0.025,0.02,0.045,51.67692002,5.4,0,60,0,0,N/A,0,117,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2499524076,0.2949524076,0.2583846001,0.2949524076
8566682,Portsmouth vs Blackburn Rovers,1X,0.3109765881,0.2852682927,0.3109765881,0.025,0.02,0.045,55.97578586,9,0,0,0,0,N/A,0,65,65,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8566682,Portsmouth vs Blackburn Rovers,X2,0.4341522901,0.4378536585,0.4378536585,0.025,0.02,0.045,78.81365854,9,0,0,60,0,N/A,0,148,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8566682,Portsmouth vs Blackburn Rovers,12,0.2548711218,0.2768780488,0.2768780488,0.025,0.02,0.045,55.37560976,5.4,0,60,0,0,N/A,0,121,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2548711218,0.2998711218,0.2768780488,0.2998711218
8583488,Kocaelispor vs Gaziantep FK,1X,0.3192100166,0.2798289934,0.3192100166,0.025,0.02,0.045,57.45780298,9,0,0,0,0,N/A,0,66,66,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
8583488,Kocaelispor vs Gaziantep FK,X2,0.4201129019,0.4228527011,0.4228527011,0.025,0.02,0.045,76.1134862,9,0,0,60,0,N/A,0,145,100,5,FAIL,FAIL,N/A,FAIL,NO BET,,,,
8583488,Kocaelispor vs Gaziantep FK,12,0.2606770815,0.2973183055,0.2973183055,0.025,0.02,0.045,59.4636611,5.4,0,60,0,0,N/A,0,125,100,5,N/A,N/A,FAIL,FAIL,NO BET,0.2606770815,0.3056770815,0.2973183055,0.3056770815
8583537,Çorum Belediyespor vs Alanyaspor,1X,0.3131648873,0.2716870035,0.3131648873,0.025,0.02,0.045,56.36967972,9,0,0,0,0,N/A,0,65,65,4,PASS,PASS,N/A,PASS,RIDICAT,,,,
